Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2023-08-10,176.00604248046875,317.4635925292969,245.33999633789062,178.75536303948698,322.70338571036314,251.8000030517578,175.64013038367378,315.74321566890393,243.0,177.4993736907431,320.50128292838593,245.39999389648438,54686900,20113700,109498600
2023-08-11,176.06541442871094,315.5760498046875,242.64999389648438,176.88736516767094,316.9523450296426,243.7899932861328,174.83745221066062,313.8065016574717,238.02000427246094,175.59998737271852,314.83874557692735,241.77000427246094,52036700,24355500,99038600
2023-08-14,177.71923828125,318.5548400878906,239.75999450683594,177.94700304207137,318.57449073869253,240.66000366210938,175.59008429106805,314.6618511575772,233.75,176.2436858942371,315.9497038094442,235.6999969482422,43675600,18836100,98595300
2023-08-15,175.72874450683594,316.41168212890625,232.9600067138672,177.73905244130324,319.5870169204076,240.5,175.3326305229056,315.4679409838277,232.61000061035156,177.1448814654077,317.53239911449145,238.72999572753906,43622600,16966300,88197600
2023-08-16,174.8572998046875,315.6432800292969,225.60000610351562,176.80817714322055,319.603617653509,233.97000122070312,174.78797154296882,315.05218172043595,225.3800048828125,175.41186545531423,316.03733554703456,228.02000427246094,46964900,20698900,112484500
2023-08-17,172.31222534179688,312.1755676269531,219.22000122070312,175.78817341312092,317.0914758883313,226.74000549316406,171.7972650350441,311.5155012961728,218.8300018310547,175.42176719468313,315.7812344507663,226.05999755859375,66062900,21257200,120718400
2023-08-18,172.79747009277344,311.781494140625,215.49000549316406,173.40155375891743,313.65328039991437,217.5800018310547,170.29201204567954,306.92466292217586,212.36000061035156,170.62871045348956,309.82101758009554,214.1199951171875,61172200,24755000,136276600
2023-08-21,174.13436889648438,317.1012878417969,231.27999877929688,174.42156439236868,317.97805902911256,232.1300048828125,172.05474771785234,312.3331473900361,220.5800018310547,173.37184868637627,313.20991857735174,221.5500030517578,46311900,24040000,135702700
2023-08-22,175.51084899902344,317.6726989746094,233.19000244140625,175.95648093682686,321.23895106672995,240.82000732421875,174.5403593172417,316.68754513415576,229.5500030517578,175.34249982744336,320.66757506765094,240.25,42038900,16084600,130442800
2023-08-23,179.36314392089844,322.14532470703125,236.86000061035156,179.78898080878903,324.3126753088463,238.97999572753906,176.60021337314086,318.65787148938745,229.2899932861328,176.78837280424742,319.0125425262804,229.33999633789062,52722800,21166400,101077600
2023-08-24,174.6691131591797,315.21966552734375,230.0399932861328,179.34333021614268,328.0365262054767,238.9199981689453,174.3026918957578,315.20980436860924,228.17999267578125,178.91749337237624,327.9084513999614,238.66000366210938,54945800,23281400,99777400
2023-08-25,176.8774871826172,318.18499755859375,238.58999633789062,177.41224254469248,320.5296384398639,239.0,174.1145567754665,314.06703166493907,230.35000610351562,175.6594223889941,316.697405641925,231.30999755859375,51449600,21684100,106612200
2023-08-28,178.44216918945312,318.8942565917969,238.82000732421875,178.83828316683332,321.30786505660586,244.3800048828125,176.8180777049469,316.94364149226806,235.35000610351562,178.34313313971825,320.8251493765449,242.5800018310547,43820700,14808500,107673700
2023-08-29,182.3340606689453,323.5343322753906,257.17999267578125,183.10649358507428,324.09587710343106,257.4800109863281,177.75887876406125,317.10127977619635,237.77000427246094,177.95693577395411,317.10127977619635,238.5800018310547,53003900,19284600,134047600
2023-08-30,185.82980346679688,323.90869140625,256.8999938964844,186.027875570887,324.91353735071567,260.510009765625,182.9480417259573,321.6034353704723,250.58999633789062,183.14609871926743,323.7904777733134,254.1999969482422,60813900,15222100,121988400
2023-08-31,186.04766845703125,322.89404296875,258.0799865722656,187.28554353881972,325.99727165516003,261.17999267578125,185.66145203594442,321.92858135018474,255.0500030517578,186.0179606639307,324.3126669507392,255.97999572753906,60794500,26411000,108861700
2023-09-01,187.62225341796875,323.7806396484375,245.00999450683594,188.0777829772235,327.06118845381434,259.0799865722656,186.45369150574666,321.9285457619997,242.00999450683594,187.65196121049496,326.39129110984953,257.260009765625,45766500,14942000,132541600
2023-09-05,187.8599090576172,328.59796142578125,256.489990234375,188.13719185182467,329.8786791061759,258.0,185.79018566129048,323.780576099411,244.86000061035156,186.45368485534252,324.11552470565243,245.0,45280000,18553900,129469600
2023-09-06,181.1357879638672,327.9380187988281,251.9199981689453,187.01817274976997,329.4945486553449,255.38999938964844,179.70975345688714,325.2780913747757,245.05999755859375,186.57252563325392,328.4305957244297,255.13999938964844,81755800,17535800,116959800
2023-09-07,175.83767700195312,325.0120849609375,251.49000549316406,176.4813811102254,328.1350055862109,252.80999755859375,171.8566665123906,324.14514483010225,243.27000427246094,173.48075801343515,326.37160197842854,245.07000732421875,112488800,18381000,115312900
2023-09-08,176.45166015625,329.3073425292969,248.5,178.4916910043361,331.16929760056996,256.5199890136719,176.06544373133067,324.5687552625587,246.6699981689453,176.62002446653017,325.189406952983,251.22000122070312,65551300,19530100,118367700
2023-09-11,177.62022399902344,332.9228515625,273.5799865722656,178.5511084974291,333.3957361727716,274.8500061035156,175.619813594627,330.4501060970783,260.6099853515625,178.3233437087065,332.23323193058377,264.2699890136719,58953100,16583300,174667900
2023-09-12,174.58990478515625,326.844482421875,267.4800109863281,178.38275585399316,331.7899739966765,278.3900146484375,173.12426491742679,326.55880945144554,266.6000061035156,177.7489644157226,330.8343735583372,270.760009765625,90370200,17565500,135999900
2023-09-13,172.52017211914062,331.07080078125,271.29998779296875,175.58019553637163,331.84908074164815,274.9800109863281,172.2923922361182,326.2534140831234,268.1000061035156,174.79785006313273,326.3913199887265,270.07000732421875,84267900,16544400,111673700
2023-09-14,174.03533935546875,333.671630859375,276.0400085449219,174.39184798430878,335.79953678134956,276.7099914550781,171.89628758242847,331.573248286681,270.4200134277344,172.31221179761187,334.1149320662403,271.32000732421875,60895800,20267000,107709800
2023-09-15,173.31239318847656,325.3175354003906,274.3900146484375,174.78794559113751,332.3909334769562,278.9800109863281,172.1339489112559,324.7559904388815,271.0,174.76813536061914,331.9180788268537,277.54998779296875,109259500,37679800,133692300
2023-09-18,176.24371337890625,324.17474365234375,265.2799987792969,177.64004017321716,325.4948462857653,271.44000244140625,174.46117014263496,321.5148160659871,263.760009765625,174.76816076178545,322.9334401034425,271.1600036621094,67257600,16834200,101543300
2023-09-19,177.3330535888672,323.77081298828125,266.5,177.88761925037375,324.4998472951053,267.8500061035156,175.41186889666162,319.6922916047418,261.20001220703125,175.79808534740948,321.32765063479235,264.3500061035156,51826900,16505900,103704000
2023-09-20,173.78778076171875,316.00775146484375,262.5899963378906,177.95693597912128,324.6968145876131,273.92999267578125,173.69864226300012,315.7516319386517,262.4599914550781,177.52120149038592,324.61801551751694,267.0400085449219,58436200,21436500,122514600
2023-09-21,172.2428741455078,314.7861328125,255.6999969482422,174.5898954535224,320.51973405660937,260.8599853515625,172.17356100214752,310.323388147436,254.2100067138672,172.856870429388,314.5201521601659,257.8500061035156,63149100,35560400,119951500
2023-09-22,173.09457397460938,312.3036193847656,244.8800048828125,175.3623700081762,316.6777047127133,257.7900085449219,172.36176146082417,311.45637147338414,244.47999572753906,172.97574278011072,316.54962990690495,257.3999938964844,56725400,21447900,127524100
2023-09-25,174.37203979492188,312.82574462890625,246.99000549316406,175.2534062611611,312.9538194326375,247.10000610351562,172.46075278406465,310.3234455703718,238.30999755859375,172.51027081019092,311.88983649741465,243.3800048828125,46172700,17836000,104636600
2023-09-26,170.29200744628906,307.50592041015625,244.1199951171875,173.50057001651604,311.190385987701,249.5500030517578,169.99491440180657,305.41736910779923,241.66000366210938,173.12426626356617,310.4515206404709,242.97999572753906,64588900,26297600,101993600
2023-09-27,168.77682495117188,308.146240234375,240.5,171.36150860467507,309.63380190644403,245.3300018310547,167.41022120055555,305.09225769207535,234.5800018310547,170.94558441007192,307.6634944681224,244.25999450683594,66921800,19410100,136597200
2023-09-28,169.0343017578125,308.983642578125,246.3800048828125,170.36130007109168,310.7963219055671,247.5500030517578,165.9940736424088,304.85584588034675,238.64999389648438,167.69739077408406,306.3729610383482,240.02000427246094,56294400,19683600,117058900
2023-09-29,169.54928588867188,311.0622863769531,250.22000122070312,171.39124466953126,314.7270594095326,254.77000427246094,168.68771453081845,310.303728837514,246.35000610351562,170.35142654777866,313.03259381243663,250.0,51861100,24147300,128522700
2023-10-02,172.06463623046875,317.02252197265625,251.60000610351562,172.6093042881744,317.11121228293786,254.27999877929688,169.2719827950215,310.50080778027524,242.6199951171875,169.55917827580257,311.58448311386843,244.80999755859375,52164500,20570000,123810400
2023-10-03,170.7277069091797,308.73736572265625,246.52999877929688,171.94578673866616,316.6185961714055,250.02000427246094,169.16304627124387,306.5897075763458,244.4499969482422,170.58906551933305,316.0668823806455,248.61000061035156,49594600,21033500,101985300
2023-10-04,171.97549438476562,314.2246398925781,261.1600036621094,172.52016238398562,315.2886228065035,261.8599853515625,169.3115850792172,309.3382855829603,247.60000610351562,169.43041623876405,309.36783899365224,248.13999938964844,53020300,20720100,129721600
2023-10-05,173.21337890625,314.61865234375,260.04998779296875,173.74813426454526,315.2294728553235,263.6000061035156,171.00499899742474,310.224875523161,256.25,172.10423261632292,314.35267168391385,260.0,48527900,16965600,119159200
2023-10-06,175.7683563232422,322.4014587402344,260.5299987792969,176.26350633418187,324.3027984562463,261.6499938964844,171.50015053588783,311.6041508921413,250.64999389648438,172.1141468247828,311.8504393547701,253.97999572753906,57266700,25673600,118121800
2023-10-09,177.25384521484375,324.9234619140625,259.6700134277344,177.31326081145735,325.396316538082,261.3599853515625,174.09478503477357,318.3820256796938,252.0500030517578,175.09498283626132,319.9287244962823,255.30999755859375,42390800,19891200,101377900
2023-10-10,176.65963745117188,323.5146789550781,263.6199951171875,177.97673842144718,326.1844374022075,268.94000244140625,176.2239029815132,322.80536699864604,257.6499938964844,176.37245706568626,326.0465014357721,257.75,43698000,20557100,122656000
2023-10-11,178.05593872070312,327.48486328125,262.989990234375,178.10545674166264,327.87891881705485,268.6000061035156,175.8772817954906,324.25355978443383,260.8999938964844,176.4714527146694,326.29280544996425,266.20001220703125,47551100,20063200,103706300
2023-10-12,178.95713806152344,326.2435302734375,258.8699951171875,180.57131695227565,328.67686131918805,265.4100036621094,177.30332359387822,323.8397526385864,256.6300048828125,178.3233466007442,325.662293149409,262.9200134277344,56743100,19313100,111508100
2023-10-13,177.11517333984375,322.86444091796875,251.1199951171875,180.1652842541005,328.8738545851508,259.6000061035156,176.41205364228972,321.5147550613679,250.22000122070312,179.6602366589199,327.44539972348696,258.8999938964844,51427100,21072400,102073800
2023-10-16,176.98643493652344,327.7015380859375,253.9199981689453,177.3429435766639,331.14957600318263,255.39999389648438,174.79786506856496,325.6918161389676,248.47999572753906,175.03554253225204,326.13511726105344,250.0500030517578,52517000,22158000,88917200
2023-10-17,175.431640625,327.13018798828125,254.85000610351562,176.6893258679855,328.5093973778692,257.17999267578125,173.10444466932296,322.54922855719866,247.0800018310547,174.93649062028842,324.69685675416497,250.10000610351562,57549400,18338500,93562900
2023-10-18,174.13436889648438,325.2090759277344,242.67999267578125,175.85749653944856,330.6077290676557,254.6300048828125,173.4114540423014,323.4259501224521,242.0800018310547,173.87689630601963,327.55374656173126,252.6999969482422,54764400,23153600,125147800
2023-10-19,173.758056640625,326.4011535644531,220.11000061035156,176.11496052795673,331.87860610828534,230.61000061035156,173.4906713911534,325.99723691191247,216.77999877929688,174.33241738277906,327.2188179633477,225.9499969482422,59302900,25052100,170772700
2023-10-20,171.2030792236328,321.8201904296875,211.99000549316406,173.71843472751576,326.9922476443287,218.86000061035156,170.96540176933075,320.6183016458001,210.4199981689453,173.60950111647477,326.7952048674921,217.00999450683594,64244000,25027700,138010100
2023-10-23,171.32191467285156,324.43084716796875,212.0800018310547,172.32211231863303,327.79022513571806,216.97999572753906,168.2816861592976,319.57404629112153,202.50999450683594,169.25219112217718,320.63799913570296,210.0,55980100,24374700,150683400
2023-10-24,171.75762939453125,325.62286376953125,216.52000427246094,171.985394156852,326.9134127609565,222.0500030517578,169.7869270122857,322.73637053310733,214.11000061035156,171.3714130102576,326.38142132445483,216.5,43816600,31153600,118231100
2023-10-25,169.44036865234375,335.6123962402344,212.4199981689453,171.38134856384042,341.06029616794285,220.10000610351562,168.99472147795794,332.60765877162135,212.1999969482422,170.21280159213268,339.89779170340944,215.8800048828125,57157000,55053800,107065100
2023-10-26,165.27117919921875,323.0220947265625,205.75999450683594,169.71763198356828,336.5580983520132,214.8000030517578,164.06301189675906,322.086186588402,204.8800048828125,168.71741923518283,335.48428431504954,211.32000732421875,70625300,37828500,115112600
2023-10-27,166.58827209472656,324.9135437011719,207.3000030517578,167.32109955610002,331.7209594661993,212.41000366210938,165.21175565878588,323.52447335800804,205.77000427246094,165.29098147440297,325.524334192952,210.60000610351562,58499100,29856500,94881200
2023-10-30,168.63818359375,332.3022155761719,197.36000061035156,169.5096524459554,334.41045907381,210.8800048828125,167.23195938000526,326.9035620962308,194.6699981689453,167.38051344932887,328.46012188812404,209.27999877929688,51131000,22828100,136448200
2023-10-31,169.11354064941406,333.09033203125,200.83999633789062,169.24226937820893,333.9671333314319,202.8000030517578,166.27136928302133,329.7211229204908,194.07000732421875,167.70731641765212,333.81936627648764,196.1199951171875,44846000,20265300,118068300
2023-11-01,172.28250122070312,340.9322204589844,205.66000366210938,172.53997379429074,342.2621842488645,205.99000549316406,168.46983997695696,334.60751913563803,197.85000610351562,169.34130885799144,334.7454551138456,204.0399932861328,56934900,28158800,121661700
2023-11-02,175.8475799560547,343.1488037109375,218.50999450683594,176.05553449603235,343.65121174149834,219.1999969482422,173.7580463313888,339.6514894286655,211.4499969482422,173.81746191423957,342.0848206936706,212.97000122070312,77334800,24348100,125987600
2023-11-03,174.93650817871094,347.562255859375,219.9600067138672,175.10487249469713,349.12867689079525,226.3699951171875,171.66852990822986,342.17346325846154,218.39999389648438,172.5498964006483,344.43933508440006,221.14999389648438,79829200,23637700,119534800
2023-11-06,177.49148559570312,351.2369079589844,219.27000427246094,177.68954259678722,352.23192298801735,226.32000732421875,174.50079012453784,348.1041258688438,215.0,174.66913933099835,348.2026472687151,223.97999572753906,63841300,23828300,117335800
2023-11-07,180.05636596679688,355.17755126953125,222.17999267578125,180.67034717470034,357.0788911715452,223.1199951171875,177.23400472320088,352.32061083645385,215.72000122070312,177.44195927584823,354.064322499224,219.97999572753906,70530000,25833900,116900100
2023-11-08,181.115966796875,357.8078918457031,222.11000061035156,181.67053238037917,358.46792809184456,224.14999389648438,179.8285737718667,355.1972100806517,217.63999938964844,180.5812114444328,356.31043874613977,223.14999389648438,49340300,26767800,106584800
2023-11-09,180.64065551757812,355.3351135253906,209.97999572753906,182.33406032637882,359.3742499704996,220.8000030517578,180.0464693782347,355.0099959471622,206.67999267578125,181.18532362684607,356.92119665439174,219.75,53763500,24847300,142110500
2023-11-10,184.83511352539062,364.18182373046875,214.64999389648438,185.00369964258533,364.60543265510057,215.3800048828125,181.989212824357,355.70949491528955,205.69000244140625,182.42552132152326,356.12324268113645,210.02999877929688,66133400,28042100,130994000
2023-11-13,183.24855041503906,361.2362060546875,223.7100067138672,184.4682199516521,362.99963986206404,225.39999389648438,182.6635072771428,360.4677872552205,211.61000061035156,184.25999143916752,362.75335139986936,215.60000610351562,43627500,19986500,140447600
2023-11-14,185.86639404296875,364.7728271484375,237.41000366210938,186.53076740007103,366.42790811124814,238.13999938964844,184.7359652497266,361.89619535821294,230.72000122070312,186.12420582715117,365.5018612852778,235.02999877929688,60108400,27683900,149771600
2023-11-15,186.4315948486328,364.9209899902344,242.83999633789062,187.90909130382101,368.33653212587393,246.6999969482422,186.20353000343164,362.39384971370214,236.4499969482422,186.2729495954029,366.5102924140752,239.2899932861328,53790500,26860100,150354000
2023-11-16,188.11734008789062,371.3374938964844,233.58999633789062,189.35684600106327,371.5151742717362,240.8800048828125,187.06622636374277,365.4244247654556,230.9600067138672,187.9785160308428,366.1944031837435,239.49000549316406,54412900,27182300,136816800
2023-11-17,188.09750366210938,365.0986633300781,234.3000030517578,188.78171334674664,369.56058551454436,237.38999938964844,186.98691120628507,362.2852703283084,226.5399932861328,188.65279989002153,368.81033934726474,232.0,50922700,40157000,142532800
2023-11-20,189.84271240234375,372.5911560058594,235.60000610351562,190.29885721130628,374.0027780403626,237.10000610351562,188.28590092727276,366.2338861383217,231.02000427246094,188.29581152699646,366.45106107636286,234.0399932861328,46505100,52465100,116320100
2023-11-21,189.03952026367188,368.2773132324219,241.1999969482422,189.91213724546566,371.38684030809384,243.6199951171875,188.14708208188244,366.35235211982354,233.33999633789062,189.80306012274144,370.8439180073763,235.0399932861328,38134500,28423100,122288000
2023-11-22,189.7039031982422,372.9959411621094,234.2100067138672,191.31029805901488,374.91102128596907,244.00999450683594,189.22793715258507,370.15293437512037,231.39999389648438,189.88239992204348,373.14400815611236,242.0399932861328,39617700,23345300,117950600
2023-11-24,188.37515258789062,372.58123779296875,235.4499969482422,189.2973377280717,373.11430897435366,238.75,187.66119596873028,370.3206785780063,232.3300018310547,189.26759079649733,372.48251644448624,233.75,24048300,10176600,65125200
2023-11-27,188.19667053222656,373.7461242675781,236.0800018310547,189.06928760823715,375.75007453622237,238.3300018310547,187.31414285514808,371.36711114799243,232.10000610351562,188.3255839995523,371.93964684936924,236.88999938964844,40552600,22179200,112031800
2023-11-28,188.80154418945312,377.78363037109375,246.72000122070312,189.47584330827428,378.07976435039825,247.0,187.80993940877178,373.3019453559166,234.00999450683594,188.18675406725092,373.4895069179867,236.67999267578125,38415400,20453100,148549900
2023-11-29,187.78018188476562,373.9830322265625,244.13999938964844,190.47734794655034,379.3629996146164,252.75,187.3835460471391,372.591142464095,242.75999450683594,189.2973359031836,378.82995852513955,249.2100067138672,43014200,28963400,135401300
2023-11-30,188.35533142089844,374.04229736328125,240.0800018310547,188.7222354910008,375.2071311418971,245.22000122070312,186.61011239504938,370.6464872667331,236.91000366210938,188.24625428611483,373.62767968120687,245.13999938964844,48794400,30554400,132353200
2023-12-01,189.63449096679688,369.6987609863281,238.8300018310547,189.95179660734362,373.3018642037359,240.19000244140625,187.64135580786584,366.5398586413122,231.89999389648438,188.73212704562349,371.91985572486345,233.13999938964844,45704800,33040500,121331700
2023-12-04,187.83969116210938,364.3978271484375,235.5800018310547,188.454496430777,364.77292014179767,239.3699951171875,185.8763178825686,358.2379693353027,233.2899932861328,188.3850768316175,364.35833257657214,235.75,43389500,32063300,104099800
2023-12-05,191.7961883544922,367.73431396484375,238.72000122070312,192.76795676998717,368.287117368969,246.66000366210938,188.58338352707358,360.9229626368156,233.6999969482422,188.61314558971708,361.7423166959654,233.8699951171875,66628400,23065000,137971100
2023-12-06,190.70542907714844,364.0621337890625,239.3699951171875,193.1249319103576,369.37302349150957,246.57000732421875,190.4971854261922,363.30203657488124,239.1699981689453,192.8175368647406,368.74126102951465,242.9199981689453,41089700,21182100,126436200
2023-12-07,192.6390380859375,366.18450927734375,242.63999938964844,193.3629052381858,366.6780859011841,244.0800018310547,191.96473906125271,361.6139849204982,236.97999572753906,192.0044117201268,363.49945123863137,241.5500030517578,47477700,23118900,107142300
2023-12-08,194.0669708251953,369.4223937988281,243.83999633789062,194.34461894265894,369.6494197796378,245.27000427246094,192.04408867717459,363.4994739427989,239.27000427246094,192.56963798027982,364.45701385787805,240.27000427246094,53406400,20154400,103126800
2023-12-11,191.55821228027344,366.5299987792969,239.74000549316406,191.86562248491865,366.8261628369694,243.44000244140625,189.8129932403368,361.39681982710596,237.4499969482422,191.4888078106811,363.7462494405494,242.74000549316406,60943700,27708800,97913900
2023-12-12,193.0753631591797,369.5704650878906,237.00999450683594,193.08527375940776,369.60995965587347,238.99000549316406,190.11045957675134,365.70081081484244,233.8699951171875,191.45904261144975,366.085815070236,238.5500030517578,52696900,24838300,95328300
2023-12-13,196.29808044433594,369.560546875,239.2899932861328,196.33773797632358,372.78855719105746,240.3000030517578,193.214189106248,366.0067892509358,228.1999969482422,193.45216455954898,371.1893436660844,234.19000244140625,70404200,30955500,146286300
2023-12-14,196.4468231201172,361.22900390625,251.0500030517578,197.9441408874326,368.9584312025777,253.8800048828125,194.51319682969313,359.45213999645404,240.7899932861328,196.35758232148717,368.51420016236455,241.22000122070312,66831600,43277500,160829200
2023-12-15,195.91136169433594,365.96734619140625,253.5,196.73438033852585,367.6158752980434,254.1300048828125,195.34613971264017,361.57450204697403,248.3000030517578,195.87168903034603,362.13718664647274,251.2100067138672,128538400,78502300,135932800
2023-12-18,194.24546813964844,367.8626403808594,252.0800018310547,194.9792611555933,368.2081500319999,258.739990234375,192.75806090539803,363.9436409033798,251.36000061035156,194.44378607807738,364.70376816099395,253.77999877929688,55751900,21802900,116416500
2023-12-19,195.28663635253906,368.46484375,257.2200012207031,195.29654695271066,368.46484375,258.3399963378906,194.24544836840317,365.0887662696819,253.00999450683594,194.51318587990949,366.7175631601881,253.47999572753906,40714100,20603700,106737400
2023-12-20,193.19435119628906,365.8587646484375,247.13999938964844,196.0204155959587,371.19926781243174,259.8399963378906,193.19435119628906,365.7699244632415,247.0,195.24696511767544,370.18250108115,256.4100036621094,52242800,26316700,125097000
2023-12-21,193.04559326171875,368.7413024902344,254.5,195.42545358966169,369.60012115847155,254.8000030517578,191.875506993429,365.28626546824796,248.5500030517578,194.45368523269553,367.7738812788866,251.89999389648438,46482500,17708000,109594200
2023-12-22,191.9746856689453,369.76788330078125,252.5399932861328,193.76948784569112,370.3601813274184,258.2200012207031,191.349969834571,367.9219113827599,251.3699951171875,193.54140785907617,368.87945132359005,256.760009765625,37149600,17107500,93370100
2023-12-26,191.4292755126953,369.84686279296875,256.6099853515625,192.26221976472212,372.097571135072,257.9700012207031,191.21112128516174,368.70176133814033,252.91000366210938,191.98457168071317,370.18249130335374,254.49000549316406,28919300,12673100,86892400
2023-12-27,191.52845764160156,369.26446533203125,261.44000244140625,191.8755253676685,370.241737520185,263.3399963378906,189.48575421105227,368.0206424558139,257.5199890136719,190.87400998463178,368.8893422344082,258.3500061035156,48087700,14905400,106494400
2023-12-28,191.95484924316406,370.4588623046875,253.17999267578125,193.0257841884141,371.6236958839342,265.1300048828125,191.5482876644632,369.3532555090956,252.7100067138672,192.51014548202977,370.5477024801698,263.6600036621094,34049900,14327000,113619900
2023-12-29,190.91368103027344,371.2091369628906,248.47999572753906,192.7679772625201,372.3147438435589,255.19000244140625,190.1203941221817,368.6820269140694,247.42999267578125,192.27217483629892,371.169642395573,255.10000610351562,42672100,18730800,100891600
2024-01-02,184.0814971923828,366.1055603027344,248.4199981689453,186.85799339797134,371.07094047816395,251.25,182.34618895522584,362.0582255182153,244.41000366210938,185.5788148528252,369.0571391968686,250.0800018310547,82488700,25258600,104654200
2024-01-03,182.70318603515625,365.8389892578125,238.4499969482422,184.3195067154423,368.46482043736285,245.67999267578125,181.8900628291485,363.7758426436355,236.32000732421875,182.67343910134508,364.26941925350155,244.97999572753906,58414500,23083500,121082600
2024-01-04,180.3828125,363.21319580078125,237.92999267578125,181.55289876959398,368.3069105586838,242.6999969482422,179.36146088139282,362.45309858783475,237.72999572753906,180.62078794157884,365.90813521572943,239.25,71983600,20901500,102629300
2024-01-05,179.65895080566406,363.0256652832031,237.49000549316406,181.22568820887324,367.2802940556776,240.1199951171875,178.6574354024576,361.79172352493254,234.89999389648438,180.46216340525032,364.2299936442964,236.86000061035156,62379700,21004600,92488900
2024-01-08,184.0021514892578,369.87646484375,240.4499969482422,184.04182414737613,370.3799226566514,241.25,179.9762391393372,364.26944144422686,235.3000030517578,180.56128223575337,364.5556942050089,236.13999938964844,59144500,23134000,85166600
2024-01-09,183.58570861816406,370.9623718261719,234.9600067138672,183.59561921893004,371.15978442404423,238.9600067138672,181.19593746369003,366.4214603176876,232.0399932861328,182.37594957443397,367.23093330789527,238.11000061035156,42841800,20830000,96705700
2024-01-10,184.62689208984375,377.8526611328125,233.94000244140625,184.83512061558696,379.23469986544035,235.5,182.375945055311,371.48554036689814,231.2899932861328,182.80234296869347,371.5348859821227,235.10000610351562,46792900,25514200,91628500
2024-01-11,184.03192138671875,379.6887512207031,227.22000122070312,185.4796709750172,385.6610162048473,230.92999267578125,182.07845882443647,375.49334999822275,225.3699951171875,184.97394287034564,381.0411463241009,230.57000732421875,49128400,27850800,105873600
2024-01-12,184.35914611816406,383.47943115234375,218.88999938964844,185.17226924419936,383.6867249034369,225.33999633789062,183.63527891547233,379.7084984391716,217.14999389648438,184.49797017252533,380.53770356907125,220.0800018310547,40477800,21661200,123043800
2024-01-16,182.08837890625,385.25628662109375,219.91000366210938,182.71307958868692,388.967992467666,223.49000549316406,179.41103406753936,382.6403365432814,212.17999267578125,180.63071876275188,388.6027505865881,215.10000610351562,65603000,27202300,115355000
2024-01-17,181.14633178710938,384.4665832519531,215.5500030517578,181.39423295178236,385.0983456761598,215.6699981689453,178.78632298828933,379.86644542285876,212.00999450683594,179.74818071767538,382.99573452754953,214.86000061035156,47317400,22234100,103164400
2024-01-18,187.04640197753906,388.81005859375,211.8800048828125,187.55211493445296,388.92851216757646,217.4499969482422,184.26990575318283,385.10823378403643,208.74000549316406,184.52771753168435,386.68768506128634,216.8800048828125,78005800,23392100,108595400
2024-01-19,189.95179748535156,393.5484313964844,212.19000244140625,190.33852272040096,393.5484313964844,213.19000244140625,187.23481023986653,388.44483542424194,207.55999755859375,187.74052319933506,390.6758115906089,209.99000549316406,68903000,29331100,102260300
2024-01-22,192.26222229003906,391.41619873046875,208.8000030517578,193.69013538694645,395.4733846867512,217.8000030517578,190.6459018913611,388.53369758806053,206.27000427246094,190.68557454998964,394.8810866300338,212.25999450683594,60133900,27016900,117952500
2024-01-23,193.54139709472656,393.77545166015625,209.13999938964844,194.10661903356933,394.24929609694567,215.64999389648438,192.20273983497614,388.8692984754516,207.75,193.38275184285894,390.6659247403921,211.3000030517578,42355600,20525900,106605900
2024-01-24,192.86712646484375,397.388427734375,207.8300018310547,194.73134826169684,400.4189955779341,212.72999572753906,192.7084660713482,395.30554874370245,206.77000427246094,193.77940103141137,396.38154221940175,211.8800048828125,53631300,24867000,123369900
2024-01-25,192.53988647460938,399.6688232421875,182.6300048828125,194.62226243680658,401.7813461423211,193.0,191.48878789336808,397.35888772205817,180.05999755859375,193.58107445570798,399.12590088028276,189.6999969482422,54822100,21021200,198076800
2024-01-26,190.8045654296875,398.7408752441406,183.25,193.12491668531047,400.9521193988072,186.77999877929688,190.3285994330514,397.26014510844533,182.10000610351562,192.63904008919584,399.1752251606538,185.5,44594000,17803300,107343200
2024-01-29,190.120361328125,404.4564514160156,190.92999267578125,190.5864167388377,404.71312091427023,191.47999572753906,187.98841731539085,399.13568066698633,183.6699981689453,190.39800942846193,400.8434667217464,185.6300048828125,47145600,24510200,125013100
2024-01-30,186.4613494873047,403.3409118652344,191.58999633789062,190.18979301004535,407.7436065873899,196.36000061035156,185.89614265093053,401.2284197375413,190.61000061035156,189.33701232459805,406.96377727008365,195.3300018310547,55859400,33477600,109982300
2024-01-31,182.85189819335938,392.4723815917969,187.2899932861328,185.52924295226458,409.98450098702557,193.97000122070312,182.80233006356883,392.1071397040654,185.85000610351562,185.46973396127981,401.7318840316436,187.0,55467800,47871100,103221400
2024-02-01,185.29127502441406,398.5927734375,188.86000061035156,185.38051582576702,402.75856172705096,189.8800048828125,182.27680306565713,396.63819898392825,184.27999877929688,182.44537406733116,396.6678123790341,188.5,64885400,30657700,91843300
2024-02-02,184.28973388671875,405.93719482421875,187.91000366210938,185.75730456104918,407.3488168603616,188.69000244140625,177.7451370154647,398.375596677948,182.0,178.35001646911297,398.6223850112119,185.0399932861328,102551700,28256700,110612700
